duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label,attack_category,label_encoded,Predicted_Category,Predicted_Binary,Anomaly_Score,Attack_Probability
26,1,60,9,156,1561,0,0,0,7,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,162,0.64,0.02,0.0,0.0,0.0,0.01,0.39,0.24,buffer_overflow,U2R,4,Normal,Attack,-1,0.018145204
801,1,24,4,71584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,35,0.03,0.03,0.97,0.97,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.01,0.01,0.62,0.62,apache2,DoS,0,DoS,Attack,-1,0.6618732
0,1,24,9,270,3712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,24,0.0,0.0,0.0,0.0,1.0,0.0,0.08,177,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.3075294e-05
3,1,47,9,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,250,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,guess_passwd,R2L,3,Normal,Normal,1,0.00041919947
0,1,24,9,294,11045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,39,0.0,0.0,0.0,0.0,1.0,0.0,0.05,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.8201294e-05
0,2,49,9,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,155,154,0.99,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,0.00032174587
0,1,24,9,232,4296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,9,0.0,0.0,0.0,0.0,1.0,0.0,0.33,33,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.8082085e-05
0,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,1,0.17,0.0,0.83,1.0,0.0,1.0,0.0,255,1,0.0,0.92,0.0,0.0,0.16,0.0,0.84,1.0,satan,Probe,2,Probe,Attack,-1,0.9999336
0,1,24,9,223,1478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,23,0.0,0.0,0.0,0.0,1.0,0.0,0.09,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.3075294e-05
0,1,20,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,7,1.0,0.0,1.0,0.29,0.0,0.0,0.0,0.0,warezmaster,R2L,3,Normal,Attack,1,0.19446659
0,1,24,9,225,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,23,0.0,0.0,0.0,0.0,1.0,0.0,0.09,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.2836876e-05
0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,4,1.0,1.0,0.0,0.0,0.04,0.06,0.0,255,4,0.02,0.05,0.0,0.0,1.0,1.0,0.0,0.0,neptune,DoS,0,DoS,Attack,-1,0.99997187
0,1,24,9,338,379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.402897e-05
0,0,15,9,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,smurf,DoS,0,DoS,Attack,1,0.9998861
0,1,24,9,207,481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.4625015e-05
0,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,15,0.0,0.0,1.0,1.0,0.08,0.06,0.0,255,15,0.06,0.05,0.0,0.0,0.0,0.0,1.0,1.0,neptune,DoS,0,DoS,Attack,-1,0.99995685
0,1,24,9,236,608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.259846e-05
0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,6,0.0,0.0,1.0,1.0,0.04,0.06,0.0,255,6,0.02,0.05,0.0,0.0,0.0,0.0,1.0,1.0,neptune,DoS,0,DoS,Attack,-1,0.99996054
0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0.0,0.0,1.0,1.0,0.01,0.07,0.0,255,1,0.0,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,DoS,0,DoS,Attack,-1,0.9999384
0,1,24,9,216,2721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.4863434e-05
0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,18,0.0,0.0,1.0,1.0,0.12,0.06,0.0,144,18,0.12,0.06,0.01,0.0,0.0,0.0,1.0,1.0,neptune,DoS,0,DoS,Attack,-1,0.9999353
0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,20,0.0,0.0,1.0,1.0,0.14,0.05,0.0,255,20,0.08,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,DoS,0,DoS,Attack,-1,0.9999507
0,1,24,9,318,3623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.2956085e-05
0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,19,1.0,1.0,0.0,0.0,0.06,0.05,0.0,255,19,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0,neptune,DoS,0,DoS,Attack,-1,0.99997306
0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,20,0.0,0.0,1.0,1.0,0.07,0.05,0.0,255,20,0.08,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,DoS,0,DoS,Attack,-1,0.99995977
0,0,14,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,25,1.0,0.0,1.0,0.52,0.0,0.0,0.0,0.0,ipsweep,Probe,2,Probe,Attack,-1,0.9998819
0,1,24,9,260,5293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,32,153,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,0.00012254715
0,2,49,9,52,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,-1,0.0010466576
0,2,49,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2,0.0,0.0,0.0,0.0,0.02,0.99,0.0,255,2,0.01,0.85,1.0,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Probe,Attack,-1,0.99964386
0,1,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1.0,1.0,0.0,0.0,1.0,0.0,1.0,36,63,0.33,0.08,0.03,0.03,1.0,0.19,0.0,0.81,mscan,Probe,2,DoS,Attack,-1,0.9817596
0,1,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,1,0.03,1.0,0.95,0.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.03,1.0,0.97,0.0,saint,Probe,2,Probe,Attack,-1,0.999897
0,0,15,9,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,smurf,DoS,0,DoS,Attack,1,0.99987584
0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,17,1.0,1.0,0.0,0.0,0.15,0.07,0.0,255,17,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0,neptune,DoS,0,DoS,Attack,-1,0.99997306
0,1,24,9,308,1693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.200241e-05
0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1,1.0,1.0,0.0,0.0,0.01,0.06,0.0,48,1,0.02,0.1,0.02,0.0,1.0,1.0,0.0,0.0,neptune,DoS,0,DoS,Attack,-1,0.99991775
0,1,24,9,284,171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,13,0.0,0.0,0.0,0.0,1.0,0.0,0.15,107,255,1.0,0.0,0.01,0.02,0.0,0.01,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.1525574e-05
0,2,49,9,54,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,401,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,-1,0.0009420514
0,1,24,9,296,19717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.8201294e-05
0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,20,1.0,1.0,0.0,0.0,0.09,0.07,0.0,255,20,0.08,0.08,0.0,0.0,1.0,1.0,0.0,0.0,neptune,DoS,0,DoS,Attack,-1,0.99997306
5,1,47,9,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,252,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,guess_passwd,R2L,3,Normal,Normal,1,0.00040584803
0,1,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,15,1.0,1.0,0.0,0.0,0.05,0.06,0.0,255,15,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,DoS,0,DoS,Attack,-1,0.99997324
0,1,24,9,328,968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,232,1.0,0.0,0.5,0.06,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,0.00013041496
0,1,20,9,3676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26,106,0.77,0.08,0.77,0.02,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,0.00023502111
0,2,12,9,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,150,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,8.881092e-05
0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,18,0.0,0.0,1.0,1.0,0.13,0.06,0.0,184,18,0.1,0.06,0.01,0.0,0.0,0.0,1.0,1.0,neptune,DoS,0,DoS,Attack,-1,0.9999421
0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,8,0.0,0.0,1.0,1.0,0.06,0.06,0.0,255,8,0.03,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,DoS,0,DoS,Attack,-1,0.99996114
0,1,20,9,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50,3,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,0.0009133816
0,1,24,9,283,3435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,12,0.0,0.0,0.0,0.0,1.0,0.0,0.25,67,243,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.557869e-05
0,1,24,9,512,9211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,37,0.0,0.0,0.0,0.0,1.0,0.0,0.08,66,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,8.261204e-05
0,1,60,9,125,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,21,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.05,guess_passwd,R2L,3,Normal,Attack,1,0.0038990974
0,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,78,3,0.04,0.04,0.01,0.0,0.0,0.0,0.04,1.0,httptunnel,R2L,3,Normal,Attack,-1,0.0236125
0,1,54,9,893,484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,12,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,0.00044435263
0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,15,0.0,0.0,1.0,1.0,0.06,0.06,0.0,255,15,0.06,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,DoS,0,DoS,Attack,-1,0.9999507
0,2,49,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0.0,0.0,0.0,0.0,0.04,0.57,0.0,255,1,0.0,0.51,0.97,0.0,0.0,0.0,0.03,0.0,satan,Probe,2,Probe,Attack,-1,0.9997912
0,1,20,9,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71,9,0.13,0.06,0.13,0.0,0.0,0.0,0.03,0.0,normal,Normal,1,Normal,Normal,1,0.00097215176
0,2,49,9,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,214,212,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,snmpgetattack,R2L,3,Normal,Normal,1,0.00016593933
0,1,24,9,206,637,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98,255,1.0,0.0,0.01,0.12,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,8.4519386e-05
8068,1,60,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,71,0.28,0.03,0.0,0.0,0.01,0.03,0.11,0.18,processtable,Unknown,5,Normal,Attack,-1,0.0118070245
280,1,20,9,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,108,0.42,0.02,0.42,0.0,0.0,0.0,0.0,0.0,warezmaster,R2L,3,Normal,Attack,1,0.016206563
657,1,60,9,648,21257,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,60,0.24,0.02,0.0,0.0,0.79,0.85,0.01,0.03,normal,Normal,1,Normal,Normal,-1,0.0010998249
0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,7,0.0,0.0,1.0,1.0,0.04,0.06,0.0,255,7,0.03,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,DoS,0,DoS,Attack,-1,0.99996316
0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,10,0.0,0.0,1.0,1.0,0.04,0.07,0.0,255,10,0.04,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,DoS,0,DoS,Attack,-1,0.99996316
0,1,24,9,207,301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,151,251,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.43866e-05
0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,13,0.0,0.0,1.0,1.0,0.05,0.06,0.0,255,13,0.05,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,DoS,0,DoS,Attack,-1,0.99996066
1,1,19,9,55,170,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,138,14,0.1,0.06,0.01,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,0.0010058284
0,1,24,9,316,2644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,17,0.0,0.0,0.0,0.0,1.0,0.0,0.12,66,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.247925e-05
0,1,60,9,124,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,184,0.72,0.02,0.0,0.0,0.0,0.0,0.02,0.03,guess_passwd,R2L,3,Normal,Attack,1,0.0031381845
0,0,14,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,27,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,ipsweep,Probe,2,Probe,Attack,-1,0.9993998
0,1,24,9,303,608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.1406364e-05
0,0,15,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,0.0011960268
0,1,60,9,123,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,236,0.93,0.02,0.0,0.0,0.0,0.0,0.02,0.03,guess_passwd,R2L,3,Normal,Attack,1,0.002325952
0,1,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,64,85,0.33,0.05,0.02,0.04,1.0,1.0,0.0,0.0,mscan,Probe,2,DoS,Attack,-1,0.99782014
0,1,24,9,319,5660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,180,248,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.8201294e-05
4,1,47,9,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,180,0.71,0.02,0.0,0.0,0.0,0.0,0.11,0.0,guess_passwd,R2L,3,Normal,Normal,1,0.0006798506
0,1,24,9,213,268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.557869e-05
8173,1,60,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,18,0.07,0.82,0.0,0.0,0.0,0.0,0.8,0.0,processtable,Unknown,5,Probe,Attack,-1,0.8088477
0,1,24,9,291,3048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.4505806e-05
280,1,20,9,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,15,1.0,0.0,1.0,0.27,0.0,0.0,0.0,0.0,warezmaster,R2L,3,R2L,Attack,1,0.9377054
0,1,18,9,6,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,159,5,0.03,0.04,0.01,0.4,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Attack,1,0.0018332005
7430,1,60,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,207,0.81,0.02,0.0,0.0,0.3,0.33,0.01,0.01,processtable,Unknown,5,Normal,Attack,-1,0.010930359
0,1,24,9,332,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,14,0.0,0.0,0.0,0.0,1.0,0.0,0.21,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.9512596e-05
0,1,19,9,26,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,122,55,0.45,0.03,0.01,0.0,0.0,0.0,0.0,0.0,guess_passwd,R2L,3,Normal,Attack,1,0.0031028986
0,1,24,9,290,622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134,237,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.724762e-05
1,1,54,9,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,170,0.67,0.13,0.0,0.0,0.0,0.0,0.32,0.0,mailbomb,Unknown,5,Normal,Attack,1,0.006300926
0,1,24,9,405,9013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,255,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,0.00026410818
0,2,44,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1,0.0,0.0,0.0,0.0,0.01,0.82,0.0,255,1,0.0,0.73,1.0,0.0,0.0,0.0,0.0,0.0,satan,Probe,2,Probe,Attack,-1,0.99919486
0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,12,1.0,1.0,0.0,0.0,0.07,0.09,0.0,255,12,0.05,0.1,0.0,0.0,1.0,1.0,0.0,0.0,neptune,DoS,0,DoS,Attack,-1,0.9999718
7,1,28,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.0,0.0,1.0,1.0,1.0,0.0,1.0,251,6,0.02,0.03,0.0,0.33,0.0,0.0,0.06,1.0,mscan,Probe,2,Normal,Attack,-1,0.03167504
0,2,12,9,45,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,171,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,8.916855e-05
0,1,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,146,73,0.34,0.02,0.01,0.03,1.0,0.67,0.0,0.33,mscan,Probe,2,DoS,Attack,-1,0.98852587
0,1,24,9,313,1098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.1406364e-05
0,1,24,9,349,926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0.0,0.0,0.0,0.0,1.0,0.0,0.5,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,8.845329e-05
0,2,49,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,snmpguess,R2L,3,Normal,Normal,1,0.0006095171
0,1,24,9,224,1158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,23,0.0,0.0,0.0,0.0,1.0,0.0,0.13,127,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.1406364e-05
0,1,24,9,224,1552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,236,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.2836876e-05
0,1,24,9,329,7189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,22,0.0,0.0,0.0,0.0,1.0,0.0,0.18,22,255,1.0,0.0,0.05,0.06,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.665157e-05
0,1,24,9,346,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,15,0.0,0.0,0.0,0.0,1.0,0.0,0.13,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,Normal,1,Normal,Normal,1,7.545948e-05
